,Frame,t [s],thickness,q_y,q_y Fehler,Distance,Radius,2R/D,Coverage,Porosity,Particle Density,Fehler Distance,Fehler Radius,Fehler 2R/D,Fehler Coverage,Fehler Porosity,Fehler Particle Density
218,2190,109.5,6.343181700000001,0.30890559999999995,0.0010944869999999999,20.3401469807591,10.2761187565018,1.01042718779,0.925911112498569,0.382725925000953,2791.00872769357,0.0720674097476061,0.024272956720861,5.96676040340862E-4,0.00546767726550993,7.29023635401324E-4,3.29628508876406
219,2200,110.0,6.372146,0.30774,0.001080739,20.4171875842581,10.31770701292,1.01068836933007,0.926389844955964,0.382406770029357,2769.98572202825,0.0717022515520358,0.0241562105661405,5.91565573526034E-4,0.00542224840583969,7.22966454111959E-4,3.24259829643974
220,2210,110.5,6.401110299999999,0.30655809999999994,0.001084579,20.4959037362888,10.3598585251688,1.01091990462722,0.926814340820695,0.382123772786203,2748.74987754028,0.0725129323883477,0.0244349222314228,5.96092822883429E-4,0.005464996526232,7.286662034976E-4,3.24162194532647
221,2220,111.0,6.4300746,0.3056092,0.001096203,20.5595424063791,10.3969264753594,1.01139668090409,0.927688766758026,0.381540822161316,2731.75961047426,0.0737459214725864,0.0248621267358626,6.04637161772349E-4,0.00554594565644865,7.39459420859821E-4,3.26622265765201
222,2230,111.5,6.4590389,0.3055746,0.001080522,20.5618703491049,10.4133000809483,1.01287479243362,0.930402300393292,0.379731799737805,2731.14108503737,0.0727074608732385,0.0245478514467858,5.96926520545209E-4,0.00548322272436671,7.31096363248895E-4,3.21913539005614
223,2240,112.0,6.4880032,0.30389720000000003,0.001064272,20.6753642586361,10.4671826911554,1.01252704041557,0.929763536870662,0.380157642086225,2701.23910921007,0.072406758832484,0.0244379337422464,5.90991612929835E-4,0.00542684225078093,7.23578966770791E-4,3.1533175793626
224,2250,112.5,6.516967500000001,0.3034225,0.001067124,20.7077105593013,10.4936662751978,1.01350327890153,0.931557283568727,0.378961810954182,2692.80680565915,0.0728281354312346,0.0246038513519469,5.94074639045397E-4,0.00546041210232703,7.28054946976938E-4,3.15682892081967
225,2260,113.0,6.5459318,0.3023046,0.001083653,20.7842861378212,10.5350816669771,1.01375448712731,0.932019134771203,0.378653910152531,2673.00113322372,0.0745041723682285,0.0251763130159995,6.05657390613626E-4,0.00556825428972532,7.4243390529671E-4,3.19391511852757
226,2270,113.5,6.574896099999999,0.3018301,0.001085854,20.8169606251318,10.5616519422443,1.014716041639,0.933788028987473,0.377474647341684,2664.61658572048,0.0748904100771985,0.0253308334900854,6.08418153500855E-4,0.0055989416254827,7.46525550064361E-4,3.19537887713533
227,2280,114.0,6.6038604,0.30040900000000004,0.001075092,20.915436312426,10.6104691388775,1.01460653083041,0.933586486171896,0.377609009218736,2639.5841436717,0.0748513468504562,0.0253148884519751,6.05172373022297E-4,0.00556847144277477,7.42462859036637E-4,3.14881355772552
228,2290,114.5,6.6328247000000005,0.29887790000000003,0.001090926,21.0225824899719,10.6622179540339,1.01435853174746,0.933130151052285,0.377913232631809,2612.74627814458,0.0767339499690513,0.0259452456085965,6.17080361581951E-4,0.00567665448648019,7.56887264864025E-4,3.17890443581493
229,2300,115.0,6.661789,0.2985614,0.001112807,21.0448681818198,10.6852602326274,1.01547418974647,0.935183915267443,0.376544056488371,2607.21561594737,0.0784390635454094,0.0265509481660822,6.30817640117579E-4,0.00580940920470082,7.7458789396011E-4,3.23923073326017
230,2310,115.5,6.6907533,0.29754780000000003,0.0010712789999999999,21.1165577671204,10.7250113769974,1.01579163567055,0.935768699651459,0.376154200232361,2589.5429504237,0.0760271959268493,0.0257425965686599,6.09535816693157E-4,0.00561517262545108,7.48689683393478E-4,3.10776171356552
231,2320,116.0,6.719717599999999,0.2978447,0.0010582130000000001,21.0955081865804,10.7333265196804,1.01759354880185,0.939091565091053,0.373938956605964,2594.71333906515,0.0749502710796795,0.0254229707772106,6.02568341856373E-4,0.00556083367366561,7.41444489822082E-4,3.07292064921994
232,2330,116.5,6.7486819,0.29620690000000005,0.001085129,21.2121503826534,10.7883109846159,1.01718220831003,0.93833250306145,0.374444997959033,2566.25597511101,0.0777089241762374,0.0263480450329939,6.21060207421037E-4,0.00572916999747231,7.63889332996308E-4,3.13375412030829
233,2340,117.0,6.7776461999999995,0.2951262,0.0010742389999999998,21.289825529484,10.8300810244746,1.01739500020572,0.938725137607477,0.374183241595015,2547.56435385366,0.0774934956197291,0.0262804983306588,6.17207930949537E-4,0.00569482452534045,7.59309936712061E-4,3.09098614301205
234,2350,117.5,6.8066105,0.29374179999999994,0.001036748,21.3901641073201,10.8795362480798,1.01724663667789,0.938451374873818,0.374365750084121,2523.71980131727,0.0754955878187437,0.0255992109308792,5.98387436450728E-4,0.00552036735435498,7.36048980580664E-4,2.96911715955541
235,2360,118.0,6.835574799999999,0.29237329999999995,0.001083529,21.4902841920914,10.9289169364927,1.01710306283568,0.938186488156301,0.374542341229133,2500.25929700742,0.0796425191369135,0.0270015500487014,6.28226918903154E-4,0.00579483071428153,7.72644095237538E-4,3.08863526620153
236,2370,118.5,6.8645391,0.2916486,0.00107425,21.5436841019624,10.9624539473819,1.01769538538521,0.939279535350668,0.373813643099555,2487.87997027035,0.0793533815918646,0.0269191900869175,6.24758280884407E-4,0.00576619169353379,7.68825559137839E-4,3.0545949909845
237,2380,119.0,6.8935034,0.2908912,0.0010655880000000001,21.5997778797694,10.9968979317472,1.0182417609069,0.940288358060367,0.373141094626422,2474.97489521455,0.0791239615063905,0.0268557739647323,6.21667827192929E-4,0.00574074883718741,7.65433178291655E-4,3.02209617506692
238,2390,119.5,6.9224676999999994,0.29000570000000003,0.0010403860000000001,21.6657303879875,11.0346833437343,1.01863017273144,0.941005847340065,0.372662768439956,2459.92971978877,0.0777251018701935,0.0263910446478681,6.09050426070578E-4,0.00562637969696654,7.50183959595539E-4,2.94163924071396
239,2400,120.0,6.9514320000000005,0.28955290000000006,0.001069254,21.6996110457868,11.0615689786388,1.0195177190318,0.942646384083129,0.371569077277914,2452.25410087358,0.0801318028904275,0.0272319309682514,6.27475094157017E-4,0.00580163657352664,7.73551543136886E-4,3.01854169695817
240,2410,120.5,6.980396300000001,0.28831979999999996,0.001047098,21.7924169868999,11.1084713544942,1.01948043314075,0.942577436252184,0.371615042498544,2431.41206652735,0.0791440485257999,0.0268952696238649,6.17078629691063E-4,0.005705302169933,7.60706955991067E-4,2.94340602811722
241,2420,121.0,7.0093606,0.2883673,0.00107095,21.7888273295189,11.1225929862207,1.02094461698286,0.945286851098967,0.369808765934022,2432.21327120828,0.0809202174745483,0.0275383534785741,6.31937484796758E-4,0.00585107345842403,7.8014312778987E-4,3.01095027395097
242,2430,121.5,7.038324900000001,0.2869224,0.001051149,21.898552734745,11.1752535449464,1.02063854906862,0.944720162950958,0.370186558032694,2407.90052474994,0.0802260186328235,0.027293922418319,6.23190097284684E-4,0.00576835208501054,7.6911361133474E-4,2.94047243980762
243,2440,122.0,7.0672892,0.2862495,0.0010191360000000001,21.950030680157,11.2080927163109,1.02123708887962,0.945828524827663,0.369447650114892,2396.61959094981,0.0781488403202536,0.0266028313959913,6.05986200740042E-4,0.0056123993199334,7.48319909324453E-4,2.84423356016601
244,2450,122.5,7.0962535,0.2851489,0.001056057,22.0347520442112,11.2522444474843,1.02131800030311,0.94597840454664,0.36934773030224,2378.22550717924,0.0816063261669731,0.027782003284312,6.30413340448972E-4,0.00583909620535278,7.78546160713704E-4,2.93594176520312
245,2460,123.0,7.1252178,0.28424570000000005,0.001057186,22.1047681888577,11.2913888550134,1.02162472445244,0.946546685906988,0.368968876062007,2363.18346145167,0.0822135619378084,0.0279971358536556,6.33282729193425E-4,0.00586743502005053,7.82324669340071E-4,2.92977105238911
246,2470,123.5,7.1541821,0.2829702,0.001011583,22.2044063550847,11.3406195333336,1.02147468858015,0.946268686508483,0.369154208994344,2342.02234920455,0.0793779698141205,0.0270275289986676,6.08607331501085E-4,0.00563798659543367,7.51731546057823E-4,2.79081212329706
247,2480,124.0,7.183146400000001,0.283179,0.001054653,22.1880340956765,11.3503205902688,1.02310286177904,0.94928768877574,0.367141540816173,2345.4799195432,0.0826356358455519,0.0281815851728384,6.35062688549089E-4,0.00589243969850872,7.8565862646783E-4,2.91178304604272
248,2490,124.5,7.2121107,0.282131,0.001054376,22.2704534672886,11.3936841023923,1.0232107863567,0.949487975336138,0.367008016442575,2328.1515547452,0.0832288250671703,0.0283868771815078,6.37321490179875E-4,0.00591402181659711,7.88536242212949E-4,2.90024506781841
249,2500,125.0,7.241075,0.28092829999999996,0.001025173,22.3657969210634,11.4414554197197,1.02312074638793,0.949320877593919,0.367119414937387,2308.34444633414,0.0816180182877887,0.0278350292631021,6.22267772557837E-4,0.00577382278708121,7.69843038277495E-4,2.80789606112035
250,2510,125.5,7.2700393,0.2804042,0.00104696,22.4076005536992,11.4709616598752,1.02384560385083,0.950666498009957,0.366222334660029,2299.73958296202,0.0836644439551937,0.0285531577140497,6.37131085178505E-4,0.00591592301848846,7.88789735798462E-4,2.86221979292502
251,2520,126.0,7.299003599999999,0.2791337,0.001043679,22.5095905911024,11.5210022824033,1.02365276132186,0.950308413420098,0.366461057719934,2278.94674306559,0.0841632056556808,0.0287179659570459,6.37905115173387E-4,0.00592199445767312,7.89599261023083E-4,2.84032210831339
252,2530,126.5,7.3279679,0.2783026,0.001018801,22.5768113814948,11.5591773893751,1.02398670866778,0.950928554838475,0.366047630107683,2265.39615446283,0.0826484481721632,0.0282103041401043,6.24762807807907E-4,0.00580187993571262,7.7358399142835E-4,2.76436256501962
253,2540,127.0,7.3569322,0.2777392,0.001023967,22.6226089337752,11.5900341604352,1.02464169312775,0.952145450759016,0.365236366160656,2256.23323404163,0.0834048812774395,0.0284867062557449,6.29607008173462E-4,0.00585060565677776,7.80080754237035E-4,2.77275513138693
254,2550,127.5,7.385896499999999,0.277258,0.00104353,22.6618720007343,11.6186481482024,1.02539173708385,0.95353991348073,0.36430672434618,2248.42188503377,0.0852936372942395,0.0291531303024468,6.43219816560216E-4,0.0059814775763281,7.97530343510414E-4,2.82083317065609
255,2560,128.0,7.4148608,0.27627979999999996,0.0010573730000000001,22.7421089315237,11.6612604988538,1.02552147067501,0.9537812143973,0.364145857068466,2232.58445995475,0.0870381835633732,0.0297531753375974,6.54142837570251E-4,0.00608382338008374,8.11176450677833E-4,2.84816881071982
256,2570,128.5,7.443825099999999,0.27580309999999997,0.001045113,22.7814165510815,11.6898752402523,1.02626412313218,0.955163115133387,0.363224589911075,2224.88679367171,0.0863266388084486,0.0295313107599002,6.48144743187585E-4,0.00603240372537751,8.04320496717002E-4,2.81028761895065
257,2580,129.0,7.4727894,0.27450990000000003,0.001004454,22.8887384650957,11.7417498794398,1.02598488748914,0.954643406229222,0.363571062513852,2204.0713774322,0.0837517514166858,0.0286426770847557,6.25693659972445E-4,0.00582186281782289,7.76248375709719E-4,2.68829200859092
258,2590,129.5,7.5017537,0.27398449999999996,0.001008122,22.9326305217251,11.7719259727489,1.02665291376816,0.955886961576976,0.362742025615349,2195.64245809176,0.0843802819021607,0.0288764207598107,6.2959242142882E-4,0.00586195372048969,7.81593829398626E-4,2.69294487600136
259,2600,130.0,7.530717999999999,0.2733927,0.000997013,22.9822716816491,11.8040607848864,1.02723185491813,0.956965336408909,0.362023109060727,2186.1676309358,0.083812126791008,0.0286981621560535,6.2435434045818E-4,0.00581646157675422,7.75528210233896E-4,2.65751737119316
260,2610,130.5,7.5596823,0.27183670000000004,0.001046227,23.1138227736711,11.864234083362,1.02659211325931,0.955773745723894,0.362817502850737,2161.35353310204,0.0889589428470458,0.0304415163768875,6.58513234157948E-4,0.00613086397499842,8.1744852999979E-4,2.77282454610525
261,2620,131.0,7.5886466,0.27163940000000003,0.00106842,23.130611049721,11.8851185869106,1.02765279839453,0.95774979582756,0.36150013611496,2158.21723621441,0.090977993095784,0.0311645963990669,6.73665653105235E-4,0.00627841565483555,8.37122087311407E-4,2.82958763163739
262,2630,131.5,7.6176109,0.27048479999999997,0.001043298,23.2293471100024,11.9340614639496,1.02749865568205,0.957462502142868,0.361691665238088,2139.90927519686,0.0895988661143669,0.0306875714943828,6.60534524475913E-4,0.00615511305108858,8.20681740145144E-4,2.75131056901574
263,2640,132.0,7.646575200000001,0.2699597,0.001063685,23.2745306324595,11.964657793369,1.02813311102245,0.958645286650551,0.360903142232966,2131.60880391469,0.0917054253497382,0.0314284614208213,6.7516853330202E-4,0.00629536317044662,8.3938175605955E-4,2.79962813041106
264,2650,132.5,7.6755395,0.26995890000000006,0.001026277,23.2745996045309,11.9797693174894,1.02942860638147,0.961062683668839,0.359291544220774,2131.59617029184,0.0884808252602123,0.0303615642130341,6.52246756741707E-4,0.00608930055530432,8.11906740707243E-4,2.70116194583521
265,2660,133.0,7.7045038,0.26820879999999997,0.0010136960000000001,23.4264696280644,12.0469412976473,1.02848969468411,0.959310368869896,0.360459754086736,2104.04816708217,0.0885404153632928,0.0303543015880659,6.47863337284551E-4,0.00604286090837895,8.05714787783861E-4,2.65075221342293
266,2670,133.5,7.7334681,0.2673914,0.00100962,23.4980829868858,12.0865882575986,1.02872972781176,0.959758196669536,0.360161202220309,2091.24300749074,0.0887243738774683,0.0304244669964122,6.47381895225069E-4,0.00603977957980633,8.05303943974179E-4,2.63204770886773
267,2680,134.0,7.762432400000001,0.2667739,0.0010051860000000001,23.5524738633711,12.1203260616393,1.02921893742031,0.960671234485353,0.359552510343098,2081.59534135822,0.0887441274908324,0.0304457121994691,6.46337883147349E-4,0.00603290698919818,8.04387598559758E-4,2.61443678810471
268,2690,134.5,7.791396700000001,0.2659732,0.00103207,23.6233774950995,12.1597255167452,1.02946545380885,0.961131485567309,0.35924567628846,2069.11861775084,0.0916670522119044,0.0314560211682159,6.65781621928137E-4,0.0062158829806252,8.28784397416694E-4,2.67630379279079
269,2700,135.0,7.820361,0.2650298,0.00101004,23.7074672628496,12.2036491336937,1.02951943355141,0.961232281548681,0.359178478967546,2054.46642989192,0.0903501803728058,0.0310057555062261,6.53923828354561E-4,0.0061054961470712,8.14066152942827E-4,2.60988672826984
270,2710,135.5,7.849325299999999,0.2647074,0.001021995,23.7363417387636,12.2286159551491,1.03037073612558,0.962822611584457,0.358118258943695,2049.4710889342,0.0916424043124887,0.031475217197259,6.63017442697523E-4,0.0061955193730024,8.26069249733654E-4,2.63756535900307
271,2720,136.0,7.8782896,0.2653526,0.001039583,23.6786272573911,12.2237839989581,1.03247404218862,0.966757462419756,0.355495025053496,2059.47406022923,0.092766750203768,0.0319264205211956,6.74161136415332E-4,0.00631251036705323,8.41668048940432E-4,2.68949594106769
272,2730,136.5,7.907253900000001,0.26338890000000004,0.0010171919999999999,23.8551636275469,12.2995012396169,1.03118146089042,0.964338359656075,0.357107760229283,2029.10522253659,0.0921271989845878,0.0316666198788898,6.63726738019994E-4,0.0062070273572354,8.27603647631387E-4,2.61209387781393
273,2740,137.0,7.9362182,0.2620441,0.0009983992,23.9775873876939,12.3565963800113,1.03067887358452,0.963398571410576,0.357734285726283,2008.43787810148,0.0913556308491725,0.031386106233076,6.54488412983212E-4,0.00611764942731307,8.1568659030841E-4,2.55074466568313
274,2750,137.5,7.9651825,0.26276,0.0009865257,23.912259503652,12.3491289744652,1.03287010351984,0.967499309036689,0.355000460642207,2019.42690441425,0.0897779667583418,0.0309096592731632,6.46314064725723E-4,0.00605408568717294,8.07211424956392E-4,2.52729555548295
275,2760,138.0,7.994146799999999,0.2614238,0.0010048169999999999,24.0344808207194,12.4061742251385,1.0323646529068,0.966552619880373,0.355631586746418,1998.94054942815,0.092379710320303,0.0317898491934833,6.61338379443551E-4,0.00619178835190431,8.25571780253909E-4,2.56106425155213
276,2770,138.5,8.0231111,0.2598785,0.0009867696,24.1773956182585,12.4703301846224,1.0315693535829,0.965063993641511,0.356624004238993,1975.37855346545,0.0918025885299118,0.0315669123023459,6.52818707208211E-4,0.006107314321757,8.14308576234268E-4,2.50019849667144
277,2780,139.0,8.0520754,0.2590441,0.0009926445,24.2552727785716,12.5121149537893,1.03170267908454,0.965313469753739,0.356457686830841,1962.71409825448,0.0929450356894785,0.0319638807761477,6.58905819529398E-4,0.006165057780554,8.22007704073867E-4,2.50700859390965
278,2790,139.5,8.0810397,0.2586492,0.0009926917,24.2923052040354,12.5398470308033,1.0324130975203,0.966643334661436,0.35557111022571,1956.73453713019,0.093233498305476,0.0320851615927366,6.60397630509902E-4,0.0061832707207209,8.2443609609612E-4,2.50330580842376
279,2800,140.0,8.110004,0.258278,0.001004806,24.3272183739211,12.5668374589453,1.03315038043289,0.968024456410926,0.354650362392716,1951.12215822147,0.0946427298702411,0.0325933907902157,6.69895552570779E-4,0.00627667850112693,8.36890466816924E-4,2.53021840976762
280,2810,140.5,8.1389683,0.25771,0.001022776,24.3808362391044,12.6002604825724,1.03362004149496,0.968904767237605,0.354063488508263,1942.54985412496,0.0967604445511863,0.0333378449040225,6.83689529290059E-4,0.00640883513908534,8.54511351878045E-4,2.56980503874188
281,2820,141.0,8.1679326,0.2566802,0.0009955157,24.4786520626818,12.6489085894196,1.03346446994139,0.96861312684703,0.354257915435313,1927.05615189745,0.0949386919724901,0.0327052549920929,6.6803627316458E-4,0.00626116061284502,8.34821415046004E-4,2.4913162422806
282,2830,141.5,8.1968969,0.2564758,0.001023687,24.498160478219,12.6705698387725,1.0344098978401,0.970386139412274,0.353075907058484,1923.98826083479,0.0977809540138544,0.0337151955507263,6.88116880871569E-4,0.00645526579828411,8.60702106437881E-4,2.55977597206597
283,2840,142.0,8.2258612,0.2556851,0.0009984958000000001,24.573920448159,12.711615963887,1.03456149707193,0.970670592555173,0.352886271629884,1912.14345924429,0.09596553086989,0.0330940810946854,6.73357781158698E-4,0.00631773556515321,8.42364742020428E-4,2.48908678820536
284,2850,142.5,8.2548255,0.2552728,0.00100036,24.6136106439056,12.7402178997463,1.03521730997242,0.971901606976956,0.352065595348695,1905.98165233803,0.0964555234389931,0.0332841425021655,6.76132871842733E-4,0.00634779401719434,8.46372535625912E-4,2.48971271222116
285,2860,143.0,8.283789800000001,0.2550558,0.001002724,24.6345517615345,12.7623349642474,1.03613291508515,0.973621577462866,0.350918948358089,1902.74259024665,0.0968480476842044,0.0334491499891134,6.78907217653184E-4,0.00637947802428511,8.50597069904682E-4,2.49347484101188
286,2870,143.5,8.3127541,0.25387129999999997,0.001005824,24.7494904196717,12.8169047919298,1.03573080290514,0.972866019715716,0.351422653522856,1885.11064315416,0.0980561073736015,0.0338532436066043,6.83917992503326E-4,0.0064240686220048,8.56542482933974E-4,2.48956791300669
287,2880,144.0,8.341718400000001,0.252911,0.001004527,24.8434639346631,12.8642344762057,1.03562325366848,0.97266398736309,0.35155734175794,1870.87628140655,0.0986747523670198,0.0340632893670883,6.85558371744633E-4,0.00643880810004233,8.58507746672311E-4,2.47695268076185
288,2890,144.5,8.3706827,0.25197070000000005,0.001008704,24.9361743535244,12.9111278957348,1.03553397667914,0.972496295551986,0.351669136298676,1856.99064793957,0.0998259671267233,0.0344577269048591,6.90918470819663E-4,0.00648859108954911,8.65145478606548E-4,2.47800490895599
289,2900,145.0,8.399647,0.2512457,0.0009854466,25.0081307149917,12.9508569036817,1.03573170272323,0.972867710121803,0.351421526585464,1846.31971416449,0.0980879568702833,0.0338642688619671,6.77065176280178E-4,0.00635970537465462,8.47960716620616E-4,2.41390464239636
290,2910,145.5,8.428611300000002,0.2512065,0.0010123810000000001,25.0120331567041,12.9670746743688,1.03686690267266,0.975001476238155,0.34999901584123,1845.74362401313,0.100800365990598,0.0348388544243141,6.96441872718694E-4,0.0065488815610229,8.73184208136387E-4,2.47949499159992
291,2920,146.0,8.4575756,0.2496908,0.0009941208,25.1638638955844,13.0343942789975,1.03596127630341,0.973299037028649,0.351133975314234,1823.53756074188,0.100187594044192,0.0345968225985964,6.87430649405699E-4,0.00645849998831989,8.61133331775986E-4,2.42008198234878
292,2930,146.5,8.4865399,0.2490882,0.0009976174,25.2247409037425,13.0702943391754,1.03630751959369,0.973949745863419,0.350700169424387,1814.74638586843,0.101027027519028,0.0348983561000559,6.91748554191853E-4,0.00650123940836301,8.66831921115069E-4,2.42273295313261
293,2940,147.0,8.515504199999999,0.24881710000000004,0.0009902933,25.2522246548955,13.0946498951808,1.03710861709305,0.975456113927943,0.349695924048038,1810.79830628519,0.100503980175952,0.0347445146308761,6.87949578813454E-4,0.00647053367089641,8.62737822786188E-4,2.40232876594304
294,2950,147.5,8.544468499999999,0.2475018,0.001017535,25.3864226732072,13.1558837757271,1.03645038492263,0.974218301749299,0.350521132167134,1791.70437895686,0.104369235273367,0.036057844691054,7.10179712108659E-4,0.00667538054046794,8.9005073872906E-4,2.4553651936294
295,2960,148.0,8.5734328,0.2474056,0.001016812,25.3962938073333,13.1741463571011,1.03748574158462,0.976165654412071,0.349222897058619,1790.31183583933,0.104376199644722,0.036096272964063,7.10660249048623E-4,0.00668657022714958,8.91542696953278E-4,2.45266687364589
296,2970,148.5,8.6023971,0.24598899999999999,0.0009898425999999999,25.5425458340803,13.2395519805322,1.03666659279258,0.974624796139158,0.350250135907228,1769.86852363738,0.102781425100412,0.0355166899204034,6.95245692248401E-4,0.00653637047615174,8.715160634869E-4,2.37394254905081
297,2980,149.0,8.6313614,0.24619339999999998,0.0009984125,25.5213393502002,13.2470572914393,1.03811615132459,0.977352314190325,0.348431790539783,1772.8110245263,0.103499217379433,0.0358147364036813,7.01662556032749E-4,0.00660592287331524,8.80789716442032E-4,2.39648542842722
298,2990,149.5,8.6603257,0.2454382,0.0009753575,25.5998671241053,13.2890485650337,1.03821230794752,0.977533379190197,0.348311080539869,1761.9514851947,0.101732421434396,0.0352066173501648,6.87632814254212E-4,0.00647443710129816,8.63258280173088E-4,2.33396512268097
299,3000,150.0,8.68929,0.2448344,0.000982485,25.663000408356,13.3257110063652,1.03851543423007,0.978104282298648,0.347930478467568,1753.29303102202,0.102981905141612,0.0356494326453273,6.94568680163363E-4,0.00654165145770765,8.72220194361021E-4,2.34523703039506
300,3010,150.5,8.7182543,0.24485349999999997,0.0009881002999999999,25.6609985447608,13.3398071639306,1.03969509531454,0.980327623127853,0.346448251248098,1753.56659718037,0.103554330897364,0.0358883099775226,6.99277347195242E-4,0.00659348017291236,8.79130689721649E-4,2.35882501270338
301,3020,151.0,8.7472186,0.2439589,0.001015648,25.755097711867,13.3871912346217,1.03957603922841,0.980103120217415,0.346597919855057,1740.7762969237,0.107223444116457,0.0371556411156718,7.21325959065415E-4,0.00680059751760493,9.06746335680658E-4,2.4157292675364
302,3030,151.5,8.7761829,0.243725,0.0010181810000000002,25.7798145745393,13.4105241963723,1.04038949990097,0.981637567423431,0.345574955051046,1737.43989570023,0.107697271036287,0.0373490366513805,7.24385284917202E-4,0.00683478455935143,9.11304607913525E-4,2.41943213381742
303,3040,152.0,8.805147199999999,0.24267489999999997,0.00102675,25.8913686878189,13.4639622590421,1.04003480243796,0.980968346901748,0.346021102065501,1722.50047466642,0.109545580528592,0.0379770720676687,7.33392516354991E-4,0.00691741125116613,9.22321500155485E-4,2.42928208667061
304,3050,152.5,8.8341115,0.2418065,0.0009710294,25.984352394082,13.5109606699252,1.03993052934445,0.980771654490606,0.346152230339596,1710.19476810426,0.104346120201955,0.036170905338886,6.9601321576758E-4,0.00656418879832304,8.7522517310974E-4,2.28922630223674
305,3060,153.0,8.8630758,0.2411346,0.00095728,26.0567554684379,13.550824440282,1.04010067229559,0.981092608688781,0.345938260874146,1700.70384532985,0.103442686677176,0.0358636026523311,6.88182431150572E-4,0.00649139756001832,8.6551967466911E-4,2.2505408142138
306,3070,153.5,8.8920401,0.2405614,0.0009831075,26.118842454274,13.5871100824023,1.0404067566309,0.981670132140546,0.345553245239636,1692.62798399676,0.106740440935724,0.0370178253184296,7.08642149498708E-4,0.00668635442921822,8.91513923895763E-4,2.3057665191743
307,3080,154.0,8.921004400000001,0.24106420000000003,0.0009776521000000001,26.0643650412612,13.5829266942469,1.0422603176977,0.985171082876257,0.343219278082495,1699.71093868764,0.105705787992392,0.0367243160584788,7.04492819992784E-4,0.00665904613814665,8.87872818419554E-4,2.29776406534158
308,3090,154.5,8.9499687,0.24047039999999997,0.0009963028,26.1287264760219,13.6199863783242,1.04252967635626,0.985680358048332,0.342879761301111,1691.34764547751,0.108255000817127,0.0376196836552752,7.19891260100228E-4,0.00680635468806526,9.07513958408701E-4,2.3358306538111
309,3100,155.0,8.978933,0.23950389999999996,0.0009958731,26.2341669892623,13.6713195785587,1.04225299657157,0.985157242693895,0.343228504870736,1677.77921937014,0.109083406180502,0.0378975023226205,7.22292846922336E-4,0.0068272485839063,9.10299811187507E-4,2.32543908792261
310,3110,155.5,9.007897300000002,0.2391288,0.0009756217,26.2753181849262,13.7003124131571,1.04282751719572,0.986243637555588,0.342504241629608,1672.5280132944,0.107200682626345,0.0372639405683057,7.09105410371082E-4,0.00670629310986497,8.94172414648663E-4,2.27458260099147
311,3120,156.0,9.0368616,0.23872359999999998,0.0009574274000000001,26.3199168711413,13.7304959768354,1.04335405343855,0.987239821698284,0.341840118867811,1666.864670628,0.105558937525041,0.0367117817811393,6.97414470586575E-4,0.00659905748506537,8.7987433134205E-4,2.22838170412871
312,3130,156.5,9.0658259,0.2377394,0.0009566247999999999,26.4288767750722,13.7830585678938,1.04303021919524,0.98662708157367,0.34224861228422,1653.14883811569,0.106345515127817,0.0369738619847325,6.99497415259177E-4,0.00661671235103784,8.82228313471713E-4,2.21733429774037
313,3140,157.0,9.094790199999998,0.237492,0.000986608,26.4564082460866,13.8073019794419,1.04377751136981,0.98804135089623,0.34130576606918,1649.70997843696,0.109907298043113,0.0382395886776067,7.22690478652995E-4,0.00684099886259346,9.12133181679129E-4,2.2844517743836
314,3150,157.5,9.1237545,0.23581649999999998,0.0009626931,26.6443836931665,13.8873374639689,1.04242136908805,0.985475566177302,0.343016289215131,1626.51476529339,0.108772559745242,0.0377956135496155,7.09260420223362E-4,0.00670514664140326,8.94019552187102E-4,2.21335168318879
315,3160,158.0,9.1527188,0.23609380000000002,0.0009506988000000001,26.6130889806492,13.8911298164396,1.04393216635168,0.988334165861169,0.341110556092554,1630.34229841538,0.10716516807386,0.037291055354929,7.00614937673038E-4,0.00663301412039914,8.84401882719886E-4,2.188345573797
316,3170,158.5,9.181683099999999,0.2359575,0.0009767071,26.6284619356434,13.9111220394742,1.04483105881933,0.990036936698496,0.339975375534336,1628.4604064615,0.110224120168347,0.0383885280609741,7.20817600238287E-4,0.00683015730471004,9.10687640628006E-4,2.2469142975039
317,3180,159.0,9.210647400000001,0.2353411,0.0009834801,26.6982065911122,13.9500399470134,1.04501700512403,0.990389357484091,0.339740428343939,1619.96335181484,0.111570630408576,0.0388644020164567,7.27846679210931E-4,0.0068979892330564,9.19731897740854E-4,2.25658518527533
318,3190,159.5,9.2396117,0.23424210000000004,0.0009893359,26.8234672895248,14.0082921213619,1.04448034030504,0.989372396715308,0.340418402189794,1604.86881207828,0.113290561995485,0.0394432549154642,7.35237814144703E-4,0.00696445849927273,9.28594466569699E-4,2.25942067427874
319,3200,160.0,9.268576,0.2339339,0.0009915152,26.858806300325,14.0352283405615,1.0451118477586,0.990569135225327,0.339620576516448,1600.64843347303,0.113839485002507,0.0396583315062859,7.3827427516401E-4,0.00699744923834445,9.3299323177926E-4,2.26141836311411
320,3210,160.5,9.297540300000001,0.2331479,0.0009638463000000001,26.9493540674378,14.0813924572218,1.04502634252269,0.99040705614646,0.339728629235693,1589.91039086689,0.111410118664118,0.0388088362758607,7.20032772932996E-4,0.00682399581668016,9.09866108890688E-4,2.19092579941545
