,Frame,t,thickness,q_y,q_y Fehler,Distance,Radius,2R/D,Coverage,Porosity,Particle Density,Fehler Distance,Fehler Radius,Fehler 2R/D,Fehler Coverage,Fehler Porosity,Fehler Particle Density
218,2190,109.5,4.9324932,0.3842665,0.001701269,16.3511138940802,8.1697932632752,0.999295010260187,0.905621422913939,0.396252384724041,4318.91524057573,0.0723915386417187,0.0241135011165757,7.37365700978504E-4,0.00668245281395149,8.90993708526866E-4,6.37373334427976
219,2200,110.0,4.9550160000000005,0.38178379999999995,0.001758375,16.457443472404,8.21764307993568,0.99865366011618,0.904459335566345,0.397027109622437,4263.28753302183,0.0757977608421005,0.0252319037645249,7.66580295622282E-4,0.00694275435546013,9.25700580728018E-4,6.54511638600806
220,2210,110.5,4.9775388,0.3811157,0.0017238610000000001,16.4862935512223,8.23969070345244,0.999580733880785,0.906139376915156,0.395907082056562,4248.37956564883,0.0745707366227728,0.024846490546474,7.53549925253873E-4,0.00683107663643149,9.10810218190866E-4,6.40541778294532
221,2220,111.0,5.0000615999999996,0.38036090000000006,0.00181822,16.5190094649045,8.26301343653362,1.00042480804782,0.907670362344991,0.394886425103339,4231.56839002496,0.0789649866463104,0.026332843869378,7.97046697180105E-4,0.00723148465147579,9.64197953530106E-4,6.74265088596224
222,2230,111.5,5.0225844,0.379713,0.001751787,16.5471956640399,8.28481258909838,1.00135548733527,0.909359930472477,0.393760046351682,4217.1647111227,0.0763396624574915,0.0254810466343772,7.69950605278457E-4,0.00699214452548192,9.32285936730923E-4,6.48522640152212
223,2240,112.0,5.0451072,0.3808287,0.001743316,16.4987179463617,8.28096478250995,1.00383130488464,0.913862212768191,0.390758524821206,4241.98347205958,0.075526027779365,0.0252717970061712,7.65871538877487E-4,0.00697229759431731,9.29639679242308E-4,6.47282943624174
224,2250,112.5,5.06763,0.3782344,0.0016827620000000002,16.6118822274748,8.33114834871862,1.00303484393112,0.912412632907821,0.391724911394786,4184.38543180514,0.073906139052582,0.0247101442167193,7.4374907907337E-4,0.00676552823230441,9.02070430973922E-4,6.20543310179726
225,2260,113.0,5.0901528,0.3793298,0.0016570279999999998,16.5639116862941,8.32740237601668,1.00548741550068,0.916880061180882,0.388746625879412,4208.65722210654,0.0723562067987183,0.0242510851231587,7.32045835019318E-4,0.0066753518706696,8.90046916089281E-4,6.12823182661698
226,2270,113.5,5.112675599999999,0.37675190000000003,0.001688772,16.6772491583442,8.37766576902899,1.00468196996833,0.915411716274386,0.389725522483743,4151.6480906192,0.0747549552255351,0.0250349852269617,7.50572980869444E-4,0.00683881388484096,9.11841851312128E-4,6.20318663227372
227,2280,114.0,5.1351984,0.3782743,0.001738459,16.6101300225249,8.36742387362761,1.00750853392244,0.920569785436307,0.386286809709128,4185.26830118395,0.0763362195867617,0.0256364642270133,7.71711726285343E-4,0.00705120080243277,9.40160106991037E-4,6.41150028397201
228,2290,114.5,5.1577212,0.37573629999999997,0.001757387,16.7223270873205,8.41733159440348,1.00671773138391,0.919125225522053,0.387249849651964,4129.29528621933,0.0782133646203599,0.0262462603315037,7.84766982324026E-4,0.00716485969328545,9.55314625771393E-4,6.4378216452719
229,2300,115.0,5.180244,0.375882,0.001695817,16.7158451513496,8.42738764293444,1.00831128389031,0.92203732986161,0.385308446758926,4132.49835694971,0.07541466305124,0.0253471519084503,7.58177396325181E-4,0.00693305602384936,9.24407469846582E-4,6.21468170524029
230,2310,115.5,5.2027668,0.37602490000000005,0.001714799,16.7094926617349,8.43744526899688,1.00989843794825,0.92494231976545,0.383371786823033,4135.6410786954,0.0762008614505324,0.0256517103164012,7.67578969502294E-4,0.00703007595592506,9.37343460790009E-4,6.2866343745727
231,2320,116.0,5.225289599999999,0.3755091,0.001704069,16.7324448520145,8.45733881122879,1.01089098288115,0.926761310495636,0.382159126336243,4124.30299646073,0.0759322225920156,0.0255863997094644,7.64574452082654E-4,0.00700944051517876,9.34592068690502E-4,6.23872753272453
232,2330,116.5,5.2478124,0.3743302,0.0016833470000000002,16.7851413195611,8.4872456928901,1.01128081453794,0.927476225484348,0.381682516343768,4098.44738589337,0.0754820671291263,0.0254445221097834,7.57947807092061E-4,0.00695136861225909,9.26849148301213E-4,6.14351456877863
233,2340,117.0,5.2703352,0.3736848,0.0017594129999999998,16.8141313405833,8.5091538424208,1.01214313960814,0.929058628672171,0.380627580885219,4084.32692411625,0.0791656531502743,0.0267089909095493,7.94242365797494E-4,0.00729044830049278,9.72059773399038E-4,6.41005279185395
234,2350,117.5,5.292858,0.3730736,0.001678216,16.8416776399606,8.53056219814898,1.01302998199044,0.930687428985949,0.379541714009367,4070.97717531806,0.0757597773796485,0.0255823086381682,7.59494071346807E-4,0.00697759787131853,9.30346382842471E-4,6.1042280765811
235,2360,118.0,5.3153808,0.3725961,0.00177293,16.8632610678952,8.54994214871094,1.01403187844712,0.932529257078317,0.378313828614455,4060.56288923772,0.0802407256680986,0.0271222179257272,8.0418069246889E-4,0.00739544820674837,9.86059760899783E-4,6.44048051246935
236,2370,118.5,5.337903599999999,0.3700515,0.001781165,16.9792185876279,8.6012066313171,1.01314516765624,0.930899086977743,0.379400608681504,4005.29002932324,0.0817258945731398,0.0276000650530533,8.1276016651215E-4,0.00746781133732608,9.95708178310145E-4,6.42620681633009
237,2380,119.0,5.360426400000001,0.36963290000000004,0.001736734,16.9984471273515,8.61978865464833,1.01418542412367,0.93281168740303,0.378125541731313,3996.23363518199,0.0798678393435043,0.0270002661728109,7.94198022046555E-4,0.00730475098000482,9.73966797333977E-4,6.25881771361457
238,2390,119.5,5.3829492,0.3688993,0.0017292870000000001,17.032250555042,8.64328415996712,1.01493154202203,0.9341846976868,0.377210201542133,3980.38695147983,0.079841977107511,0.0270113803146045,7.92948067177432E-4,0.00729861985510551,9.73149314014069E-4,6.21961188339086
239,2400,120.0,5.4054720000000005,0.37101690000000004,0.0017009660000000002,16.9350380189678,8.62235693924205,1.01828610359005,0.940370255735755,0.373086496176164,4026.2154993041,0.0776404629518807,0.0263534015000661,7.78073290138155E-4,0.00718537723581605,9.58050298108807E-4,6.15286947215369
240,2410,120.5,5.4279948,0.3704119,0.0017102410000000001,16.9626983020243,8.64371499901501,1.01914387028666,0.941955189513747,0.372029873657502,4013.09548048568,0.078319033774974,0.0266061210661796,7.84253795960179E-4,0.00724855395335652,9.66473860447536E-4,6.17633183278877
241,2420,121.0,5.4505175999999995,0.3683916,0.0016496070000000002,17.0557236027629,8.68727069689577,1.01869271562169,0.941121404553614,0.37258573029759,3969.43842511154,0.076373188327809,0.0259336035394476,7.60261016871971E-4,0.00702368736964268,9.36491649285691E-4,5.92486673794315
242,2430,121.5,5.4730404,0.3675443,0.001750267,17.0950421681947,8.71258460218647,1.01931127358039,0.942264663684272,0.371823557543818,3951.20002130566,0.0814075695653546,0.0276598844709152,8.09003107414864E-4,0.00747853046155561,9.97137394874082E-4,6.27194690788802
243,2440,122.0,5.4955632,0.3669962,0.0017394779999999998,17.1205732026097,8.7332040772975,1.02019996339448,0.943908412884691,0.370727724743539,3939.42436341545,0.0811475988942913,0.0275955924738354,8.05919058528632E-4,0.00745651643544646,9.94202191392862E-4,6.22398997848406
244,2450,122.5,5.518086,0.36814309999999995,0.001706089,17.067236374061,8.72694615674535,1.02265486520227,0.948456522056381,0.367695651962412,3964.08503075181,0.0790948526216719,0.0269622452820032,7.89883162425192E-4,0.00732573483544238,9.76764644725652E-4,6.12359873649705
245,2460,123.0,5.540608799999999,0.3660036,0.0017303529999999998,17.1670041146579,8.77282587217768,1.02205670990515,0.947347333811491,0.368435110792339,3918.14357280322,0.0811603412392954,0.0276501571139378,8.05328551483513E-4,0.00746461374106118,9.95281832141492E-4,6.17459453552804
246,2470,123.5,5.5631316,0.3664137,0.001714451,17.1477903451197,8.77814116387001,1.02382184377106,0.950622374853799,0.366251750097467,3926.92890109319,0.0802345717558618,0.0273819690630893,7.98411005499675E-4,0.00741327576448183,9.88436768597579E-4,6.12470474530849
247,2480,124.0,5.5856544,0.36520840000000004,0.00170722,17.2043833251907,8.80930067386234,1.02407630745634,0.951094974526117,0.365936683649256,3901.1365100959,0.0804244023424218,0.0274535749934033,7.97865708827985E-4,0.00741005392359758,9.88007189813011E-4,6.07881077650087
248,2490,124.5,5.6081772,0.3632558,0.001702497,17.2968616252778,8.85270765310549,1.02362010460534,0.950247780637941,0.366501479574706,3859.53288922807,0.0810664414069936,0.0276604130776698,7.99578954752308E-4,0.00742265732941154,9.89687643921539E-4,6.02958316179408
249,2500,125.0,5.6307,0.3642506,0.0017395639999999999,17.2496223950752,8.84839559182047,1.02592339578943,0.954528977864371,0.363647348090419,3880.70100618666,0.0823796093460564,0.0281717228547042,8.16589552208032E-4,0.00759762759873586,0.00101301701316478,6.17773200202104
250,2510,125.5,5.6532228,0.3631388,0.001710295,17.302434515892,8.87825298678728,1.02624321203271,0.955124190831212,0.363250539445858,3857.04707825763,0.0814902380036433,0.0278762678660563,8.0555912060966E-4,0.00749733585779354,9.99644781039139E-4,6.05524970315174
251,2520,126.0,5.6757456,0.3627051,0.0016841179999999999,17.3231236814139,8.8971132186934,1.02719502352098,0.956896713656779,0.362068857562147,3847.83956643647,0.0804349991441956,0.0275408102792774,7.9491466971474E-4,0.00740512967518345,9.87350623357793E-4,5.9554496430184
252,2530,126.5,5.6982684,0.3635535,0.0017191860000000002,17.2826978895254,8.89500094881039,1.02935328797264,0.960922056016545,0.359385295988969,3865.86150810027,0.0817270972605179,0.0280420187605245,8.11274343270215E-4,0.00757340962561155,0.00100978795008154,6.09367899787777
253,2540,127.0,5.720791200000001,0.3613445,0.00178461,17.3883518558594,8.942967478548,1.02861588639115,0.959545790654408,0.360302806230394,3819.02524370279,0.0858776779651696,0.0294450479471189,8.46688869399567E-4,0.00789834914446723,0.0010531132192623,6.28714024074388
254,2550,127.5,5.743314,0.3621798,0.001679841,17.3482488730172,8.94091478074818,1.0307570344641,0.963544694391897,0.357636870405401,3836.70210827754,0.0804636253460244,0.0276461492812995,7.96799420035394E-4,0.00744842701043321,9.93123601391096E-4,5.93172185589502
255,2560,128.0,5.7658368,0.36078499999999997,0.0017610529999999998,17.41531745272,8.97564605143577,1.03077604824641,0.963580242629613,0.357613171580258,3807.20776551572,0.0850071290271628,0.0292077708437973,8.38565559401718E-4,0.00783899865119858,0.00104519982015981,6.1945430631214
256,2570,128.5,5.7883596,0.36098159999999996,0.0016735679999999998,17.4058326163427,8.98405445781589,1.03230390132335,0.966438865744677,0.355707422836882,3811.35816524566,0.080696203019953,0.0277676683998262,7.97654125828904E-4,0.0074676066576366,9.95680887684881E-4,5.89002049032771
257,2580,129.0,5.8108824,0.36001170000000005,0.00166046,17.4527253063708,9.01184133813529,1.03271451076419,0.967207840545888,0.355194772969408,3790.90465654415,0.0804961401593796,0.0277098440010332,7.93854355540626E-4,0.0074349895244739,9.91331936596522E-4,5.82818608951256
258,2590,129.5,5.8334052000000005,0.3578367,0.00167053,17.5588063135491,9.05999684310341,1.03196045121955,0.965795899439049,0.356136067040634,3745.2377462232,0.0819717840874713,0.0281972130980594,8.0293650361361E-4,0.00751455912659748,0.00100194121687966,5.82810726438274
259,2600,130.0,5.855928,0.3582028,0.001724905,17.5408603929941,9.06545994795348,1.03363914253308,0.968940577800794,0.35403961479947,3752.90511480784,0.0844670052723694,0.0291028009673565,8.29571649147276E-4,0.00777646279031263,0.00103686170537502,6.02396630908302
260,2610,130.5,5.8784508,0.35937959999999997,0.001676835,17.4834222843467,9.05724120170827,1.03609477073804,0.973549892691046,0.350966738205969,3777.6043820765,0.0815761785203512,0.0281735506605763,8.05721849028403E-4,0.00757083658574661,0.00100944487809955,5.87532815257112
261,2620,131.0,5.9009735999999995,0.3578515,0.001735786,17.5580801175336,9.09459256343439,1.03594385064372,0.973266294038072,0.351155803974618,3745.54755606057,0.0851668070551422,0.029409343349245,8.37487446018561E-4,0.00786817067723702,0.0010490894236316,6.05602138516876
262,2630,131.5,5.9234964,0.3589687,0.001631823,17.5034349991506,9.08724505311272,1.03833848082433,0.977770990885348,0.348152672743101,3768.97100238898,0.0795682403803421,0.0275395886127965,7.86690972775715E-4,0.00740802374347913,9.87736499130551E-4,5.71107691564881
263,2640,132.0,5.9460192,0.3577616,0.0016829999999999998,17.5624921936272,9.11920274199066,1.03848618310557,0.978049183941384,0.347967210705744,3743.66586810319,0.0826183535680594,0.0285993395504535,8.14216434522634E-4,0.00766831309161068,0.00102244174554809,5.87038002962278
264,2650,132.5,5.968542,0.3552614,0.001681931,17.6860906002723,9.17349132095145,1.03736789868194,0.975943911294991,0.34937072580334,3691.52383973772,0.083732102754216,0.0289536651621204,8.1854339142859E-4,0.00770076305629364,0.00102676840750582,5.82565249446737
265,2660,133.0,5.9910648,0.35582529999999996,0.001604548,17.6580622771332,9.17530918474704,1.03922039018164,0.979432629359155,0.347044913760563,3703.25211855537,0.0796267396125274,0.0275832438030076,7.81038241062481E-4,0.00736104050017885,9.81472066690514E-4,5.56644490083924
266,2670,133.5,6.013587599999999,0.3554771,0.0016537560000000001,17.6753588548449,9.19279085963815,1.04018152447506,0.981245144997791,0.345836570001473,3696.00788118316,0.0822295747274659,0.0285112281323171,8.06524732155637E-4,0.00760827277861671,0.00101443637048223,5.73154145940197
267,2680,134.0,6.036110400000001,0.35390609999999995,0.001661873,17.7538203132966,9.23147173267001,1.03994200344093,0.980793297341471,0.346137801772353,3663.41170055854,0.0833684263298067,0.0288994427670457,8.13893636892382E-4,0.00767601867384579,0.00102346915651277,5.73421875938497
268,2690,134.5,6.0586332,0.3551317,0.0016685410000000002,17.6925498545458,9.2216615353406,1.04243442705024,0.985500255585377,0.342999829609748,3688.82890444341,0.0831261890359369,0.0288845337468489,8.16290867747014E-4,0.00771707877178467,0.00102894383623796,5.77716404838816
269,2700,135.0,6.081156,0.3541743,0.0016575720000000002,17.7403761571057,9.24970616931613,1.04278579973754,0.986164731400804,0.342556845732797,3668.96627738781,0.0830267774581214,0.0288597148437661,8.13390724869346E-4,0.00769225325005933,0.00102563376667458,5.72371265630348
270,2710,135.5,6.1036788,0.3547732,0.001678368,17.7104282600252,9.25068597296517,1.04465977187522,0.9897123550358,0.340191763309466,3681.38503126511,0.083784840731831,0.0291755508685053,8.23682816704053E-4,0.00780358430821309,0.00104047790776175,5.80532279228378
271,2720,136.0,6.1262016,0.3525873,0.001613979,17.8202258197603,9.30029168602839,1.04379055350865,0.988066042466698,0.341289305022201,3636.15980730534,0.0815726211589328,0.0283815771302113,7.96330456675239E-4,0.00753817018345224,0.00100508935779363,5.54821039558606
272,2730,136.5,6.148724400000001,0.35182240000000004,0.001676476,17.8589689206247,9.32516667113647,1.04431187629955,0.989053271138582,0.340631152574279,3620.40040942929,0.085100132283144,0.0296236929393167,8.293785904153E-4,0.00785492941791713,0.00104732392238895,5.75054762175308
273,2740,137.0,6.1712472,0.3529744,0.0016756170000000001,17.8006827327409,9.31621337458427,1.04672539974536,0.993630182972606,0.337579878018263,3644.14835441923,0.0845022375520353,0.0294835461270105,8.28157733320565E-4,0.00786149376225778,0.00104819916830104,5.7664209578059
274,2750,137.5,6.19377,0.3518429,0.0016724589999999998,17.8579283742249,9.34752026244247,1.04687621840102,0.993916540339479,0.337388973107014,3620.8223289584,0.0848863314588069,0.0296218272238439,8.29374678940875E-4,0.0078741803190175,0.00104989070920233,5.73710301905332
275,2760,138.0,6.2162928,0.352045,0.0016859870000000001,17.8476765958317,9.355254762472,1.04834427184286,0.996706069128592,0.335529287247605,3624.98315390614,0.0854747282897828,0.0298689805966394,8.36775040052418E-4,0.00795558084606564,0.00106074411280875,5.78683072969341
276,2770,138.5,6.2388156,0.3528343,0.001641495,17.8077508540966,9.35256574366239,1.05039269925667,1.00060493093475,0.332930046043501,3641.256111449,0.0828472004797871,0.0290073648459406,8.14458970242936E-4,0.00775854270736875,0.0010344723609825,5.64675231467289
277,2780,139.0,6.2613384000000005,0.34938,0.001662135,17.9838150643414,9.42542517396627,1.04821197729676,0.996454528750749,0.335696980832834,3570.30824277849,0.0855559232124593,0.0298935811466606,8.31124570612777E-4,0.00790086223283686,0.00105344829771158,5.66177637635299
278,2790,139.5,6.2838612000000005,0.351287,0.0015926620000000001,17.886187952243,9.40252998988231,1.05137327361062,1.00247399478042,0.331684003479721,3609.3898115342,0.0810922461588252,0.0284194067694809,7.94451194557557E-4,0.00757501339111596,0.00101000178548213,5.45474023236242
279,2800,140.0,6.3063839999999995,0.3510755,0.0016545420000000002,17.89696320928,9.41753060258691,1.05241660190749,1.0044645883499,0.33035694110007,3605.04489618829,0.0843444709249394,0.0295885071601699,8.26634854588838E-4,0.00788970296957783,0.00105196039594371,5.6632625485868
280,2810,140.5,6.3289067999999995,0.34868530000000003,0.0016663210000000001,18.0196449554357,9.47176815918058,1.05127134109525,1.00227962091729,0.331813586055138,3556.12410370727,0.0861135034995355,0.0301762194367891,8.3731448403722E-4,0.00798293657254132,0.00106439154300551,5.66474915213767
281,2820,141.0,6.3514295999999995,0.3493645,0.001616047,17.9846129391498,9.47069606131466,1.05319987628963,1.00596031572757,0.32935978951495,3569.99146133589,0.0831909933220867,0.0292055812917443,8.11960240416633E-4,0.00775541089774243,0.00103405478636566,5.50454133254092
282,2830,141.5,6.3739524,0.3491297,0.001622758,17.9967081207345,9.48612828249719,1.05420704929564,1.00788523149543,0.328076512336382,3565.19445238941,0.08364886194611,0.029394406643049,8.16660648321095E-4,0.00780776610378634,0.00104103548050485,5.52368534212408
283,2840,142.0,6.3964752,0.34911190000000003,0.0016270179999999998,17.9976257102081,9.49761126340857,1.05542935677584,1.01022378510748,0.326517476595016,3564.83092649332,0.0838770061626983,0.0295087515541931,8.19795678311503E-4,0.00784682639194862,0.00104624351892648,5.53790354359286
284,2850,142.5,6.418998,0.3488677,0.001634631,18.0102236669648,9.51318239900689,1.05642023940618,1.01212155892282,0.325252294051452,3559.84554932062,0.0843874910831653,0.0297162178443214,8.24981921208125E-4,0.00790388102224984,0.00105385080296665,5.5599241872411
285,2860,143.0,6.4415208,0.3478483,0.001538145,18.063004209535,9.54289472038797,1.05662320726809,1.01251050997733,0.324992993348446,3539.07203158954,0.0798725180197091,0.0281317187208546,7.78710960660813E-4,0.00746200752056323,9.94934336075098E-4,5.21645589952986
286,2870,143.5,6.464043599999999,0.34755949999999997,0.00157951,18.0780134255562,9.55929582082496,1.05756042943428,1.0143074952108,0.323795003192802,3533.19786338665,0.0821568766953578,0.028961953932974,8.01027005877529E-4,0.00768265976406153,0.0010243546352082,5.35229349909665
287,2880,144.0,6.4865664,0.3471258,0.001611711,18.1006001489362,9.57835535402269,1.05834671504918,1.01581631087781,0.322789126081463,3524.38560621711,0.0840413946950704,0.0296483113345599,8.18986969785707E-4,0.00786075404661738,0.00104810053954898,5.45459412676114
288,2890,144.5,6.5090892,0.3485025,0.001619662,18.0290967989601,9.56415767682759,1.06096914154671,1.02085663263956,0.319428911573627,3552.39644964385,0.0837900530974592,0.0296328869016548,8.21807304938427E-4,0.00790736888704411,0.00105431585160588,5.50324272032774
289,2900,145.0,6.531612,0.3468143,0.0016453729999999999,18.1168576589246,9.60622409189539,1.0604735404722,1.01990312804236,0.320064581305092,3518.06309414977,0.0859508631473321,0.0303828720494977,8.38524887193412E-4,0.00806445538480028,0.00107526071797337,5.56352109991859
290,2910,145.5,6.5541348,0.3452289,0.001598465,18.2000559836665,9.6466742113016,1.06007082834899,1.01912866389561,0.320580890736262,3485.9722093803,0.0842691689135278,0.029777095898148,8.18049568772517E-4,0.00786454774273866,0.00104860636569849,5.38020288149599
291,2920,146.0,6.5766576,0.34816729999999996,0.001623603,18.0464544119439,9.60329660234057,1.06428624516788,1.027249996381,0.315166669079334,3545.56613632176,0.0841557421463627,0.0298552662727563,8.27178170050869E-4,0.00798393078975815,0.00106452410530109,5.51132728014225
292,2930,146.5,6.599180400000001,0.3457657,0.001566128,18.1718004625085,9.65871413207198,1.06304426487618,1.02485387440248,0.316764083731677,3496.82138632045,0.0823082379621448,0.0291657667725739,8.02500743741595E-4,0.00773670508001138,0.00103156067733485,5.27955769288786
293,2940,147.0,6.621703200000001,0.346414,0.001610984,18.1377926619005,9.65762189391504,1.06491700218864,1.02846797162956,0.314354685580295,3509.9465434554,0.084349055678001,0.0299415811700197,8.25392089548852E-4,0.00797141304338966,0.00106285507245195,5.44095381283854
294,2950,147.5,6.644226,0.34573000000000004,0.001630471,18.17367687843,9.68130731599908,1.06542087005956,1.02944144573635,0.313705702842432,3496.099336222,0.0857074975086066,0.0304381855220824,8.37425077096232E-4,0.00809145105270584,0.00107886014036078,5.49589620110994
295,2960,148.0,6.6667488,0.3450042,0.001582863,18.2119096149542,9.70582285720396,1.06587645803319,1.03032203937017,0.313118640419886,3481.43583921027,0.0835553824818807,0.0296865717097984,8.15031820864685E-4,0.00787844821504389,0.00105045976200585,5.32422115127863
296,2970,148.5,6.6892716,0.3448808,0.0016709939999999999,18.2184259233323,9.71905821171424,1.06694818230889,1.03239503061174,0.311736646258841,3478.94582690353,0.0882707312420197,0.0313934320832497,8.61584645549542E-4,0.0083368219869108,0.00111157626492144,5.61865394563458
297,2980,149.0,6.7117944000000005,0.3442827,0.001638214,18.2500756128019,9.74121957770682,1.06752648968464,1.03351449165978,0.310990338893477,3466.8897585404,0.0868400572260837,0.0309013538181915,8.46608925732754E-4,0.00819635486302362,0.00109284731506982,5.49887959216607
298,2990,149.5,6.7343172000000004,0.34348190000000006,0.0015933470000000002,18.2926241737326,9.76725523615253,1.06789000237351,1.03421847343667,0.310521017708886,3450.78057556313,0.0848559934288946,0.0302056223413964,8.25622995763791E-4,0.00799590362692037,0.00106612048358938,5.33583756789105
299,3000,150.0,6.7568399999999995,0.34480700000000003,0.0016401010000000001,18.222325263639,9.75306414755527,1.0704522069987,1.03918725916927,0.307208493887155,3477.45708800097,0.0866758908236192,0.0309274662085738,8.48614700953854E-4,0.00823829013018284,0.00109843868402438,5.51359731433089
300,3010,150.5,6.7793627999999995,0.34416399999999997,0.0016025529999999998,18.2563699491509,9.77604630203782,1.07097372908928,1.04020008557859,0.30653327628094,3464.49957818276,0.0850083112444116,0.0303472226990032,8.31140658946128E-4,0.00807258442556565,0.00107634459007542,5.37732417540816
301,3020,151.0,6.8018856,0.34233320000000006,0.001596196,18.354005124772,9.82172295237189,1.07025391848842,1.03880230072424,0.307465132850506,3427.73840984843,0.0855791654567553,0.0305304790570205,8.31711630498954E-4,0.00807270069631395,0.00107636009284186,5.32750191805959
302,3030,151.5,6.8244084,0.34301709999999996,0.0016526639999999999,18.3174113103387,9.81947813131175,1.07214692785431,1.04248030935148,0.305013127099011,3441.44769603345,0.0882536941913089,0.031540309033002,8.60937948562634E-4,0.00837115544178439,0.00111615405890459,5.52699045724681
303,3040,152.0,6.8469312,0.3418468,0.001645029,18.3801202971026,9.85269170352238,1.07210307051968,1.04239502351711,0.30506998432193,3418.00480811115,0.0884484830989275,0.0316086301043893,8.5985917375557E-4,0.00836032419172038,0.00111470989222939,5.48268701211797
304,3050,152.5,6.869453999999999,0.3426522,0.001542218,18.3369180386981,9.84802120653792,1.07411956423154,1.04631994427055,0.302453370486297,3434.12959839024,0.0825312811760873,0.0295494879241099,8.05737579830723E-4,0.00784884036842142,0.00104651204912286,5.15214015939019
305,3060,153.0,6.891976799999999,0.34180879999999997,0.001569064,18.3821636750709,9.8749830943167,1.07440922286082,1.04688434413116,0.302077103912562,3417.24495332423,0.08438282239855,0.0302205608786763,8.22007719354063E-4,0.00800949018154696,0.00106793202420626,5.22892333905459
306,3070,153.5,6.9144996,0.3431587,0.001536634,18.309852867433,9.85978612015547,1.07699239218822,1.05192437986033,0.298717080093116,3444.28959269772,0.0819898852953315,0.0294341608998188,8.03779285200379E-4,0.00785070565272129,0.00104676075369617,5.14107369174036
307,3080,154.0,6.9370224,0.3400052,0.001616285,18.4796741555117,9.93141761822119,1.07484769857363,1.04773900363519,0.301507330909876,3381.27699612344,0.0878469509949884,0.031474031034558,8.51585119134003E-4,0.00830107321638266,0.00110680976218435,5.35786637937632
308,3090,154.5,6.959545200000001,0.3399261,0.001572755,18.483974332008,9.94369657833676,1.07592624829798,1.04984275392544,0.300104830716376,3379.70391489354,0.0855208324707554,0.0306713694771933,8.2967463940049E-4,0.00809560980288558,0.00107941464038474,5.21235471540078
309,3100,155.0,6.982067999999999,0.3392283,0.001604589,18.5219962697086,9.96805806231734,1.07634813409604,1.05066623152928,0.299555845647147,3365.84245044689,0.0876111794694471,0.0314333765159643,8.48541810997212E-4,0.00828295417266845,0.00110439388968913,5.30694104994594
310,3110,155.5,7.0045908,0.33854059999999997,0.001584315,18.5596212305986,9.99227401390542,1.07677563995018,1.05150100821679,0.298999327855472,3352.20948628902,0.0868560116865032,0.0311748125224184,8.39855839057255E-4,0.00820142310766167,0.00109352308102156,5.22926523659691
311,3120,156.0,7.0271136,0.34000840000000004,0.0015578970000000001,18.4795002334636,9.97416339994365,1.07948410659742,1.05679744529346,0.295468369804358,3381.34064301651,0.0846719021506888,0.0304673242156802,8.24354658696571E-4,0.00807029850649939,0.00107603980086659,5.16436304096555
312,3130,156.5,7.0496364,0.34059409999999996,0.001625294,18.4477221043453,9.97335804434142,1.08125631857738,1.06027022723802,0.293153181841321,3393.00010191048,0.0880313900031144,0.0317281655580056,8.5994805696179E-4,0.00843257335103861,0.00112434311347182,5.39706227797692
313,3140,157.0,7.072159200000001,0.33899429999999997,0.001567974,18.5347815794531,10.015354603033,1.08070921257962,1.05919752424816,0.293868317167892,3361.20052943184,0.0857302190988501,0.0308831458588657,8.331132936873E-4,0.00816530041402607,0.00108870672187014,5.18226514815083
314,3150,157.5,7.094682000000001,0.338253,0.001527334,18.5754015697705,10.0406183188994,1.08106608421747,1.05989717585107,0.293401882765954,3346.51630836697,0.0838746216032493,0.0302246695806156,8.13567057139777E-4,0.00797636184148806,0.00106351491219841,5.03690840812781
315,3160,158.0,7.1172048,0.3402663,0.001558629,18.4654939592301,10.0115452236018,1.08435173688895,1.06634959554817,0.289100269634555,3386.47215435916,0.0845833230742536,0.0305726910958021,8.27833015550611E-4,0.00814089535049285,0.00108545271339905,5.17070865522745
316,3170,158.5,7.1397276,0.33755209999999997,0.001563734,18.6139719088685,10.0757470558413,1.08260043640022,1.06290792540204,0.291394716398638,3332.66192641809,0.0862305426301381,0.0311177410274719,8.35870527252863E-4,0.00820666035366904,0.00109422138048921,5.14626410248519
317,3180,159.0,7.1622504000000005,0.3378049,0.0015904570000000002,18.6000419389405,10.081298059522,1.08400809983295,1.06567383848479,0.289550774343477,3337.65559949553,0.0875729360411333,0.0316432573315804,8.50623279115652E-4,0.00836236348325614,0.00111498179776749,5.23812977234972
318,3190,159.5,7.1847732,0.33655830000000003,0.00159837,18.6689358342361,10.1167589555228,1.08380670921479,1.06527790643037,0.289814729046418,3313.06717982565,0.0886618067935569,0.0320307536846542,8.57862332621939E-4,0.00843196283923228,0.00112426171189764,5.24476461504384
319,3200,160.0,7.207296,0.3380307,0.001559923,18.5876173589546,10.0978893610744,1.0865178861894,1.07061422574843,0.286257182834378,3342.11909019228,0.0857769777521171,0.0310660735169818,8.35665833792723E-4,0.0082343396367656,0.00109791195156875,5.14100093820868
320,3210,160.5,7.229818799999999,0.3371737,0.001538857,18.634861815081,10.1255182640624,1.08672855903529,1.07102944433869,0.285980370440875,3325.19420555146,0.0850493011411333,0.0308085014920209,8.26636167140447E-4,0.008146944031255,0.00108625920416733,5.05871640203284
321,3220,161.0,7.252341599999999,0.3355342,0.001562606,18.7259161873204,10.1690131016549,1.08608978059407,1.06977071336742,0.28681952442172,3292.9354521604,0.0872078881670003,0.0315718653751233,8.42999217215903E-4,0.00830332712895939,0.00110711028386125,5.11180946200473
